,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Team,Opponent,Win/Loss,Date,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,GameType
620,620,620,620,620,Memphis Grizzlies,San Antonio Spurs,L,11/29/2017,240,35,77,0.455,11,22,0.5,14,16,0.875,11,26,37,21,4,1,17,19,95,-9,regular season
621,621,621,621,621,San Antonio Spurs,Memphis Grizzlies,W,11/29/2017,240,38,75,0.507,8,20,0.4,20,24,0.833,5,27,32,22,9,5,8,17,104,9,regular season
622,622,622,622,622,Golden State Warriors,Los Angeles Lakers,W,11/29/2017,265,47,94,0.5,12,30,0.4,21,28,0.75,12,37,49,30,10,4,22,19,127,4,regular season
623,623,623,623,623,Los Angeles Lakers,Golden State Warriors,L,11/29/2017,265,47,95,0.495,9,24,0.375,20,25,0.8,7,27,34,30,12,5,17,23,123,-4,regular season
624,624,624,624,624,Cleveland Cavaliers,Atlanta Hawks,W,11/30/2017,240,41,79,0.519,18,39,0.462,21,27,0.778,12,28,40,30,9,5,19,20,121,7,regular season
625,625,625,625,625,Atlanta Hawks,Cleveland Cavaliers,L,11/30/2017,240,41,79,0.519,12,31,0.387,20,24,0.833,8,21,29,24,9,4,17,20,114,-7,regular season
626,626,626,626,626,Philadelphia 76ers,Boston Celtics,L,11/30/2017,240,35,84,0.417,16,32,0.5,11,18,0.611,15,30,45,24,11,1,19,22,97,-11,regular season
627,627,627,627,627,Boston Celtics,Philadelphia 76ers,W,11/30/2017,240,40,79,0.506,12,29,0.414,16,20,0.8,7,33,40,25,7,7,16,20,108,11,regular season
628,628,628,628,628,Chicago Bulls,Denver Nuggets,L,11/30/2017,240,44,82,0.537,9,24,0.375,13,21,0.619,6,34,40,25,4,4,11,27,110,-1,regular season
629,629,629,629,629,Denver Nuggets,Chicago Bulls,W,11/30/2017,240,38,83,0.458,12,31,0.387,23,31,0.742,11,33,44,22,7,4,12,19,111,1,regular season
630,630,630,630,630,Milwaukee Bucks,Portland Trail Blazers,W,11/30/2017,240,42,87,0.483,6,20,0.3,13,15,0.867,5,30,35,19,11,5,9,20,103,12,regular season
631,631,631,631,631,Portland Trail Blazers,Milwaukee Bucks,L,11/30/2017,240,35,83,0.422,6,23,0.261,15,17,0.882,10,40,50,17,5,3,19,14,91,-12,regular season
632,632,632,632,632,Utah Jazz,Los Angeles Clippers,W,11/30/2017,240,49,85,0.5760000000000001,17,35,0.486,11,14,0.7859999999999999,10,23,33,38,13,2,13,20,126,19,regular season
633,633,633,633,633,Los Angeles Clippers,Utah Jazz,L,11/30/2017,240,38,70,0.5429999999999999,10,29,0.345,21,30,0.7,10,26,36,23,8,6,19,16,107,-19,regular season
634,634,634,634,634,Golden State Warriors,Orlando Magic,W,12/01/2017,240,55,88,0.625,12,24,0.5,11,11,1.0,7,35,42,46,9,11,19,16,133,21,regular season
635,635,635,635,635,Orlando Magic,Golden State Warriors,L,12/01/2017,240,44,96,0.458,11,28,0.393,13,18,0.722,13,22,35,23,9,4,14,15,112,-21,regular season
636,636,636,636,636,Detroit Pistons,Washington Wizards,L,12/01/2017,240,35,79,0.443,9,30,0.3,12,19,0.632,4,28,32,20,7,5,15,21,91,-18,regular season
637,637,637,637,637,Washington Wizards,Detroit Pistons,W,12/01/2017,240,43,89,0.483,7,21,0.333,16,19,0.8420000000000001,16,33,49,28,12,6,11,20,109,18,regular season
638,638,638,638,638,Indiana Pacers,Toronto Raptors,L,12/01/2017,240,45,102,0.441,8,26,0.308,17,22,0.773,15,31,46,21,7,5,10,17,115,-5,regular season
639,639,639,639,639,Toronto Raptors,Indiana Pacers,W,12/01/2017,240,48,97,0.495,10,32,0.313,14,21,0.667,12,35,47,29,6,8,12,18,120,5,regular season
640,640,640,640,640,Sacramento Kings,Chicago Bulls,W,12/01/2017,240,45,85,0.529,6,18,0.333,11,14,0.7859999999999999,8,35,43,29,5,10,12,15,107,1,regular season
641,641,641,641,641,Chicago Bulls,Sacramento Kings,L,12/01/2017,240,42,90,0.467,13,36,0.361,9,13,0.6920000000000001,8,30,38,30,8,2,8,16,106,-1,regular season
642,642,642,642,642,San Antonio Spurs,Memphis Grizzlies,W,12/01/2017,240,31,70,0.443,11,27,0.407,22,32,0.688,7,36,43,20,8,5,13,18,95,16,regular season
643,643,643,643,643,Memphis Grizzlies,San Antonio Spurs,L,12/01/2017,240,30,74,0.405,5,15,0.333,14,18,0.778,8,30,38,19,8,6,16,26,79,-16,regular season
644,644,644,644,644,Charlotte Hornets,Miami Heat,L,12/01/2017,240,38,79,0.481,5,20,0.25,19,21,0.905,10,30,40,21,9,5,22,24,100,-5,regular season
645,645,645,645,645,Miami Heat,Charlotte Hornets,W,12/01/2017,240,39,80,0.488,14,35,0.4,13,21,0.619,9,30,39,25,8,4,21,24,105,5,regular season
646,646,646,646,646,Minnesota Timberwolves,Oklahoma City Thunder,L,12/01/2017,240,39,76,0.513,12,24,0.5,17,21,0.81,6,20,26,26,7,5,16,20,107,-4,regular season
647,647,647,647,647,Oklahoma City Thunder,Minnesota Timberwolves,W,12/01/2017,240,41,79,0.519,8,26,0.308,21,22,0.955,13,29,42,28,7,7,18,24,111,4,regular season
648,648,648,648,648,New Orleans Pelicans,Utah Jazz,L,12/01/2017,240,42,87,0.483,15,30,0.5,9,15,0.6,6,36,42,28,4,7,10,20,108,-6,regular season
649,649,649,649,649,Utah Jazz,New Orleans Pelicans,W,12/01/2017,240,42,85,0.494,12,30,0.4,18,25,0.72,8,38,46,25,7,3,7,15,114,6,regular season
650,650,650,650,650,Phoenix Suns,Boston Celtics,L,12/02/2017,240,48,101,0.475,7,24,0.292,8,11,0.727,16,31,47,24,8,1,10,19,111,-5,regular season
651,651,651,651,651,Boston Celtics,Phoenix Suns,W,12/02/2017,240,42,80,0.525,14,31,0.452,18,23,0.7829999999999999,4,27,31,32,8,6,9,16,116,5,regular season
652,652,652,652,652,Los Angeles Clippers,Dallas Mavericks,L,12/02/2017,240,30,86,0.349,6,22,0.273,16,23,0.696,11,27,38,16,8,6,10,20,82,-26,regular season
653,653,653,653,653,Dallas Mavericks,Los Angeles Clippers,W,12/02/2017,240,36,79,0.456,16,35,0.457,20,26,0.769,15,39,54,24,4,7,15,20,108,26,regular season
654,654,654,654,654,Atlanta Hawks,Brooklyn Nets,W,12/02/2017,240,47,99,0.475,10,27,0.37,10,14,0.7140000000000001,13,34,47,18,12,5,8,19,114,12,regular season
655,655,655,655,655,Brooklyn Nets,Atlanta Hawks,L,12/02/2017,240,34,82,0.415,17,42,0.405,17,21,0.81,12,34,46,26,1,8,19,18,102,-12,regular season
656,656,656,656,656,Memphis Grizzlies,Cleveland Cavaliers,L,12/02/2017,240,43,84,0.512,13,23,0.565,12,14,0.857,6,30,36,31,6,4,12,19,111,-5,regular season
657,657,657,657,657,Cleveland Cavaliers,Memphis Grizzlies,W,12/02/2017,240,42,75,0.56,11,24,0.458,21,23,0.913,1,30,31,24,8,7,10,14,116,5,regular season
658,658,658,658,658,Detroit Pistons,Philadelphia 76ers,L,12/02/2017,240,34,78,0.436,9,31,0.29,26,32,0.813,7,29,36,20,8,2,16,27,103,-5,regular season
659,659,659,659,659,Philadelphia 76ers,Detroit Pistons,W,12/02/2017,240,35,86,0.407,10,28,0.35700000000000004,28,32,0.875,17,30,47,27,7,4,17,24,108,5,regular season
660,660,660,660,660,Sacramento Kings,Milwaukee Bucks,L,12/02/2017,240,37,77,0.481,11,24,0.458,19,21,0.905,6,27,33,20,7,1,15,28,104,-5,regular season
661,661,661,661,661,Milwaukee Bucks,Sacramento Kings,W,12/02/2017,240,34,69,0.493,6,19,0.316,35,42,0.833,9,27,36,20,9,6,15,18,109,5,regular season
662,662,662,662,662,Los Angeles Lakers,Denver Nuggets,L,12/02/2017,240,38,86,0.442,9,30,0.3,15,21,0.7140000000000001,17,35,52,21,5,2,21,24,100,-15,regular season
663,663,663,663,663,Denver Nuggets,Los Angeles Lakers,W,12/02/2017,240,40,87,0.46,12,31,0.387,23,28,0.821,9,30,39,26,8,6,12,19,115,15,regular season
664,664,664,664,664,New Orleans Pelicans,Portland Trail Blazers,W,12/02/2017,240,45,86,0.523,15,31,0.484,18,25,0.72,4,44,48,22,2,3,10,16,123,7,regular season
665,665,665,665,665,Portland Trail Blazers,New Orleans Pelicans,L,12/02/2017,240,47,105,0.448,11,35,0.314,11,11,1.0,9,35,44,20,6,3,4,17,116,-7,regular season
666,666,666,666,666,Orlando Magic,New York Knicks,W,12/03/2017,240,37,82,0.451,6,28,0.214,25,29,0.862,8,34,42,19,8,3,10,11,105,5,regular season
667,667,667,667,667,New York Knicks,Orlando Magic,L,12/03/2017,240,43,93,0.462,5,15,0.333,9,10,0.9,10,35,45,18,4,4,14,24,100,-5,regular season
668,668,668,668,668,Golden State Warriors,Miami Heat,W,12/03/2017,240,47,84,0.56,11,30,0.3670000000000001,18,24,0.75,7,34,41,32,4,4,9,14,123,28,regular season
669,669,669,669,669,Miami Heat,Golden State Warriors,L,12/03/2017,240,33,81,0.407,14,37,0.378,15,17,0.882,5,23,28,17,5,4,11,15,95,-28,regular season
670,670,670,670,670,Los Angeles Clippers,Minnesota Timberwolves,L,12/03/2017,240,37,73,0.507,15,34,0.441,17,22,0.773,8,29,37,21,3,7,16,26,106,-6,regular season
671,671,671,671,671,Minnesota Timberwolves,Los Angeles Clippers,W,12/03/2017,240,38,88,0.4320000000000001,8,26,0.308,28,31,0.903,14,28,42,22,9,1,7,16,112,6,regular season
672,672,672,672,672,San Antonio Spurs,Oklahoma City Thunder,L,12/03/2017,240,31,76,0.408,8,28,0.28600000000000003,17,23,0.7390000000000001,8,31,39,14,11,9,17,24,87,-3,regular season
673,673,673,673,673,Oklahoma City Thunder,San Antonio Spurs,W,12/03/2017,240,37,87,0.425,6,22,0.273,10,21,0.476,15,32,47,21,8,2,20,19,90,3,regular season
674,674,674,674,674,Houston Rockets,Los Angeles Lakers,W,12/03/2017,240,45,90,0.5,14,37,0.378,14,17,0.8240000000000001,7,36,43,17,10,4,15,23,118,23,regular season
675,675,675,675,675,Los Angeles Lakers,Houston Rockets,L,12/03/2017,240,32,84,0.381,9,28,0.321,22,30,0.733,11,34,45,16,9,6,20,22,95,-23,regular season
676,676,676,676,676,Orlando Magic,Charlotte Hornets,L,12/04/2017,240,36,82,0.439,10,32,0.313,12,14,0.857,5,35,40,24,5,5,20,30,94,-10,regular season
677,677,677,677,677,Charlotte Hornets,Orlando Magic,W,12/04/2017,240,34,84,0.405,3,17,0.17600000000000002,33,40,0.825,11,41,52,17,13,5,14,18,104,10,regular season
678,678,678,678,678,New York Knicks,Indiana Pacers,L,12/04/2017,240,40,91,0.44,6,23,0.261,11,16,0.688,15,28,43,26,4,2,17,15,97,-18,regular season
679,679,679,679,679,Indiana Pacers,New York Knicks,W,12/04/2017,240,46,86,0.535,11,26,0.423,12,15,0.8,7,37,44,28,10,5,16,20,115,18,regular season
680,680,680,680,680,Phoenix Suns,Philadelphia 76ers,W,12/04/2017,240,44,91,0.484,10,22,0.455,17,22,0.773,15,31,46,25,10,9,11,14,115,14,regular season
681,681,681,681,681,Philadelphia 76ers,Phoenix Suns,L,12/04/2017,240,39,91,0.429,7,30,0.233,16,16,1.0,13,34,47,23,9,6,14,22,101,-14,regular season
682,682,682,682,682,Brooklyn Nets,Atlanta Hawks,W,12/04/2017,240,41,85,0.482,15,36,0.417,13,15,0.867,12,40,52,29,7,6,22,28,110,20,regular season
683,683,683,683,683,Atlanta Hawks,Brooklyn Nets,L,12/04/2017,240,30,82,0.366,9,30,0.3,21,27,0.778,9,29,38,18,9,2,18,19,90,-20,regular season
684,684,684,684,684,Milwaukee Bucks,Boston Celtics,L,12/04/2017,240,35,78,0.449,9,21,0.429,21,24,0.875,3,25,28,17,6,2,9,17,100,-11,regular season
685,685,685,685,685,Boston Celtics,Milwaukee Bucks,W,12/04/2017,240,43,78,0.551,10,22,0.455,15,19,0.789,8,37,45,25,5,3,14,20,111,11,regular season
686,686,686,686,686,Cleveland Cavaliers,Chicago Bulls,W,12/04/2017,240,42,81,0.519,13,36,0.361,16,17,0.941,5,41,46,22,6,2,7,13,113,22,regular season
687,687,687,687,687,Chicago Bulls,Cleveland Cavaliers,L,12/04/2017,240,34,82,0.415,9,34,0.265,14,18,0.778,10,33,43,21,4,5,11,16,91,-22,regular season
688,688,688,688,688,Minnesota Timberwolves,Memphis Grizzlies,L,12/04/2017,240,35,79,0.443,4,17,0.235,18,19,0.947,7,27,34,17,9,2,9,16,92,-3,regular season
689,689,689,689,689,Memphis Grizzlies,Minnesota Timberwolves,W,12/04/2017,240,34,72,0.472,6,21,0.28600000000000003,21,24,0.875,6,35,41,22,6,8,16,22,95,3,regular season
690,690,690,690,690,Golden State Warriors,New Orleans Pelicans,W,12/04/2017,240,45,87,0.517,16,33,0.485,19,27,0.7040000000000001,5,35,40,36,14,5,16,17,125,10,regular season
691,691,691,691,691,New Orleans Pelicans,Golden State Warriors,L,12/04/2017,240,45,91,0.495,16,39,0.41,9,15,0.6,11,36,47,33,11,4,21,26,115,-10,regular season
692,692,692,692,692,Denver Nuggets,Dallas Mavericks,L,12/04/2017,240,38,91,0.418,14,36,0.389,15,23,0.652,15,34,49,25,5,5,7,19,105,-17,regular season
693,693,693,693,693,Dallas Mavericks,Denver Nuggets,W,12/04/2017,240,49,86,0.57,12,26,0.462,12,17,0.706,5,37,42,26,4,6,7,18,122,17,regular season
694,694,694,694,694,Detroit Pistons,San Antonio Spurs,L,12/04/2017,240,35,85,0.412,8,27,0.29600000000000004,15,24,0.625,7,35,42,15,8,2,10,22,93,-3,regular season
695,695,695,695,695,San Antonio Spurs,Detroit Pistons,W,12/04/2017,240,35,82,0.4270000000000001,14,31,0.452,12,12,1.0,10,41,51,30,2,7,16,20,96,3,regular season
696,696,696,696,696,Washington Wizards,Utah Jazz,L,12/04/2017,240,23,80,0.28800000000000003,4,20,0.2,19,23,0.826,12,19,31,9,8,2,13,21,69,-47,regular season
697,697,697,697,697,Utah Jazz,Washington Wizards,W,12/04/2017,240,43,76,0.5660000000000001,16,34,0.471,14,18,0.778,10,42,52,29,9,3,16,20,116,47,regular season
698,698,698,698,698,Phoenix Suns,Toronto Raptors,L,12/05/2017,240,37,75,0.493,9,24,0.375,30,38,0.789,0,35,35,23,7,4,17,24,113,-13,regular season
699,699,699,699,699,Toronto Raptors,Phoenix Suns,W,12/05/2017,240,44,92,0.478,15,36,0.417,23,26,0.885,8,34,42,30,13,4,15,28,126,13,regular season
700,700,700,700,700,Utah Jazz,Oklahoma City Thunder,L,12/05/2017,240,34,79,0.43,11,33,0.333,15,21,0.7140000000000001,9,26,35,18,16,5,16,21,94,-6,regular season
701,701,701,701,701,Oklahoma City Thunder,Utah Jazz,W,12/05/2017,240,39,81,0.481,4,18,0.222,18,26,0.6920000000000001,12,34,46,18,11,6,18,18,100,6,regular season
702,702,702,702,702,Washington Wizards,Portland Trail Blazers,W,12/05/2017,240,42,89,0.472,11,25,0.44,11,14,0.7859999999999999,11,33,44,20,16,6,9,22,106,14,regular season
703,703,703,703,703,Portland Trail Blazers,Washington Wizards,L,12/05/2017,240,32,78,0.41,12,27,0.444,16,21,0.762,7,34,41,18,2,5,18,20,92,-14,regular season
704,704,704,704,704,Sacramento Kings,Cleveland Cavaliers,L,12/06/2017,240,39,86,0.453,10,32,0.313,7,13,0.5379999999999999,9,36,45,25,15,5,12,20,95,-6,regular season
705,705,705,705,705,Cleveland Cavaliers,Sacramento Kings,W,12/06/2017,240,37,78,0.474,14,39,0.359,13,21,0.619,7,36,43,28,5,3,15,10,101,6,regular season
706,706,706,706,706,Chicago Bulls,Indiana Pacers,L,12/06/2017,240,39,83,0.47,10,26,0.385,8,16,0.5,11,35,46,18,3,5,16,15,96,-2,regular season
707,707,707,707,707,Indiana Pacers,Chicago Bulls,W,12/06/2017,240,39,87,0.448,12,34,0.353,8,10,0.8,7,32,39,21,7,5,13,14,98,2,regular season
708,708,708,708,708,Atlanta Hawks,Orlando Magic,L,12/06/2017,265,40,93,0.43,11,27,0.407,15,20,0.75,11,38,49,25,7,3,17,16,106,-4,regular season
709,709,709,709,709,Orlando Magic,Atlanta Hawks,W,12/06/2017,265,46,98,0.469,6,28,0.214,12,18,0.667,13,39,52,17,9,7,16,23,110,4,regular season
710,710,710,710,710,Dallas Mavericks,Boston Celtics,L,12/06/2017,240,34,86,0.395,9,28,0.321,13,17,0.765,6,39,45,19,7,5,9,12,90,-7,regular season
711,711,711,711,711,Boston Celtics,Dallas Mavericks,W,12/06/2017,240,36,87,0.414,12,34,0.353,13,17,0.765,9,44,53,25,8,8,11,15,97,7,regular season
712,712,712,712,712,Memphis Grizzlies,New York Knicks,L,12/06/2017,240,29,70,0.414,12,28,0.429,18,22,0.818,4,23,27,14,8,5,15,24,88,-11,regular season
713,713,713,713,713,New York Knicks,Memphis Grizzlies,W,12/06/2017,240,35,67,0.522,9,14,0.643,20,27,0.741,10,32,42,22,8,3,16,21,99,11,regular season
714,714,714,714,714,Golden State Warriors,Charlotte Hornets,W,12/06/2017,240,40,84,0.476,11,30,0.3670000000000001,10,13,0.769,8,39,47,26,8,12,15,20,101,14,regular season
715,715,715,715,715,Charlotte Hornets,Golden State Warriors,L,12/06/2017,240,34,97,0.35100000000000003,6,19,0.316,13,17,0.765,14,35,49,17,5,3,12,13,87,-14,regular season
716,716,716,716,716,Detroit Pistons,Milwaukee Bucks,L,12/06/2017,240,36,87,0.414,10,30,0.333,18,27,0.667,17,29,46,20,5,0,11,20,100,-4,regular season
717,717,717,717,717,Milwaukee Bucks,Detroit Pistons,W,12/06/2017,240,39,79,0.494,8,22,0.364,18,26,0.6920000000000001,13,28,41,22,7,5,12,21,104,4,regular season
718,718,718,718,718,Denver Nuggets,New Orleans Pelicans,L,12/06/2017,240,41,94,0.436,16,35,0.457,16,22,0.727,10,30,40,22,7,4,9,21,114,-9,regular season
719,719,719,719,719,New Orleans Pelicans,Denver Nuggets,W,12/06/2017,240,46,86,0.535,12,31,0.387,19,29,0.655,11,38,49,28,4,5,11,19,123,9,regular season
720,720,720,720,720,Miami Heat,San Antonio Spurs,L,12/06/2017,240,39,72,0.542,18,34,0.529,9,12,0.75,6,23,29,28,7,4,18,16,105,-12,regular season
721,721,721,721,721,San Antonio Spurs,Miami Heat,W,12/06/2017,240,46,87,0.529,13,25,0.52,12,14,0.857,10,24,34,30,6,7,11,13,117,12,regular season
722,722,722,722,722,Minnesota Timberwolves,Los Angeles Clippers,W,12/06/2017,240,45,82,0.5489999999999999,7,19,0.368,16,21,0.762,8,38,46,29,4,7,15,17,113,6,regular season
723,723,723,723,723,Los Angeles Clippers,Minnesota Timberwolves,L,12/06/2017,240,44,99,0.444,10,32,0.313,9,15,0.6,17,26,43,23,6,3,9,17,107,-6,regular season
724,724,724,724,724,Los Angeles Lakers,Philadelphia 76ers,W,12/07/2017,240,42,96,0.438,11,28,0.393,12,24,0.5,15,29,44,22,13,7,11,23,107,3,regular season
725,725,725,725,725,Philadelphia 76ers,Los Angeles Lakers,L,12/07/2017,240,39,81,0.481,10,26,0.385,16,21,0.762,7,37,44,29,3,13,18,26,104,-3,regular season
726,726,726,726,726,Washington Wizards,Phoenix Suns,W,12/07/2017,240,41,81,0.506,8,21,0.381,19,25,0.76,8,30,38,25,6,4,10,23,109,10,regular season
727,727,727,727,727,Phoenix Suns,Washington Wizards,L,12/07/2017,240,36,78,0.462,7,23,0.304,20,28,0.7140000000000001,10,32,42,22,5,5,13,21,99,-10,regular season
728,728,728,728,728,Oklahoma City Thunder,Brooklyn Nets,L,12/07/2017,240,38,98,0.388,7,24,0.292,12,23,0.522,17,37,54,18,6,3,12,25,95,-5,regular season
729,729,729,729,729,Brooklyn Nets,Oklahoma City Thunder,W,12/07/2017,240,35,80,0.438,11,37,0.297,19,30,0.633,7,42,49,24,3,7,13,21,100,5,regular season
730,730,730,730,730,Houston Rockets,Utah Jazz,W,12/07/2017,240,38,81,0.469,18,42,0.429,18,24,0.75,8,38,46,22,10,5,17,25,112,11,regular season
731,731,731,731,731,Utah Jazz,Houston Rockets,L,12/07/2017,240,34,77,0.442,11,30,0.3670000000000001,22,27,0.815,4,28,32,17,10,5,13,21,101,-11,regular season
732,732,732,732,732,Chicago Bulls,Charlotte Hornets,W,12/08/2017,265,48,99,0.485,6,18,0.333,17,22,0.773,6,50,56,23,5,7,14,28,119,8,regular season
733,733,733,733,733,Charlotte Hornets,Chicago Bulls,L,12/08/2017,265,40,100,0.4,10,29,0.345,21,29,0.7240000000000001,9,41,50,22,7,11,11,20,111,-8,regular season
734,734,734,734,734,Golden State Warriors,Detroit Pistons,W,12/08/2017,240,39,81,0.481,7,26,0.269,17,22,0.773,5,40,45,29,5,15,14,19,102,4,regular season
735,735,735,735,735,Detroit Pistons,Golden State Warriors,L,12/08/2017,240,38,92,0.413,12,27,0.444,10,19,0.526,15,34,49,20,8,2,11,17,98,-4,regular season
736,736,736,736,736,Cleveland Cavaliers,Indiana Pacers,L,12/08/2017,240,37,85,0.435,11,36,0.306,17,22,0.773,9,35,44,23,4,4,11,23,102,-4,regular season
737,737,737,737,737,Indiana Pacers,Cleveland Cavaliers,W,12/08/2017,240,38,86,0.442,15,39,0.385,15,24,0.625,12,37,49,21,7,3,8,19,106,4,regular season
738,738,738,738,738,Denver Nuggets,Orlando Magic,W,12/08/2017,240,42,85,0.494,6,21,0.28600000000000003,13,16,0.813,6,38,44,21,7,7,12,20,103,14,regular season
739,739,739,739,739,Orlando Magic,Denver Nuggets,L,12/08/2017,240,33,83,0.398,5,21,0.238,18,23,0.7829999999999999,11,31,42,18,5,7,14,17,89,-14,regular season
740,740,740,740,740,Toronto Raptors,Memphis Grizzlies,W,12/08/2017,240,37,78,0.474,13,31,0.419,29,33,0.879,10,26,36,21,8,3,11,23,116,9,regular season
741,741,741,741,741,Memphis Grizzlies,Toronto Raptors,L,12/08/2017,240,41,82,0.5,9,27,0.333,16,22,0.727,11,24,35,24,8,3,16,25,107,-9,regular season
742,742,742,742,742,Dallas Mavericks,Milwaukee Bucks,L,12/08/2017,240,35,75,0.467,10,24,0.417,22,26,0.846,4,32,36,18,6,2,11,22,102,-7,regular season
743,743,743,743,743,Milwaukee Bucks,Dallas Mavericks,W,12/08/2017,240,36,79,0.456,8,24,0.333,29,34,0.853,7,33,40,20,10,6,10,24,109,7,regular season
744,744,744,744,744,Sacramento Kings,New Orleans Pelicans,W,12/08/2017,265,47,97,0.485,13,30,0.433,9,14,0.643,11,35,46,21,12,4,17,21,116,7,regular season
745,745,745,745,745,New Orleans Pelicans,Sacramento Kings,L,12/08/2017,265,41,89,0.461,10,28,0.35700000000000004,17,19,0.895,7,28,35,19,7,3,17,14,109,-7,regular season
746,746,746,746,746,Boston Celtics,San Antonio Spurs,L,12/08/2017,240,38,83,0.458,11,38,0.289,15,17,0.882,11,28,39,14,10,0,14,22,102,-3,regular season
747,747,747,747,747,San Antonio Spurs,Boston Celtics,W,12/08/2017,240,38,81,0.469,8,27,0.29600000000000004,21,24,0.875,14,32,46,16,6,3,13,14,105,3,regular season
748,748,748,748,748,Washington Wizards,Los Angeles Clippers,L,12/09/2017,240,42,82,0.512,13,32,0.406,15,23,0.652,9,35,44,33,5,2,13,18,112,-1,regular season
749,749,749,749,749,Los Angeles Clippers,Washington Wizards,W,12/09/2017,240,39,80,0.488,14,32,0.438,21,24,0.875,4,29,33,22,8,4,10,19,113,1,regular season
750,750,750,750,750,Miami Heat,Brooklyn Nets,W,12/09/2017,240,42,90,0.467,8,27,0.29600000000000004,9,14,0.643,8,36,44,15,6,8,5,17,101,12,regular season
751,751,751,751,751,Brooklyn Nets,Miami Heat,L,12/09/2017,240,33,81,0.407,7,27,0.259,16,19,0.8420000000000001,8,35,43,16,3,3,12,17,89,-12,regular season
752,752,752,752,752,Los Angeles Lakers,Charlotte Hornets,W,12/09/2017,240,43,85,0.506,9,27,0.333,15,21,0.7140000000000001,6,40,46,24,7,5,14,21,110,11,regular season
753,753,753,753,753,Charlotte Hornets,Los Angeles Lakers,L,12/09/2017,240,41,93,0.441,8,25,0.32,9,14,0.643,9,34,43,21,7,3,11,21,99,-11,regular season
754,754,754,754,754,Orlando Magic,Atlanta Hawks,L,12/09/2017,240,45,92,0.489,13,34,0.382,7,8,0.875,10,29,39,39,7,2,12,24,110,-7,regular season
755,755,755,755,755,Atlanta Hawks,Orlando Magic,W,12/09/2017,240,41,80,0.513,17,33,0.515,18,25,0.72,9,31,40,33,7,6,12,13,117,7,regular season
756,756,756,756,756,New York Knicks,Chicago Bulls,L,12/09/2017,240,43,91,0.473,7,24,0.292,9,9,1.0,8,32,40,25,6,3,14,17,102,-2,regular season
757,757,757,757,757,Chicago Bulls,New York Knicks,W,12/09/2017,240,42,82,0.512,7,25,0.28,13,23,0.565,8,32,40,28,10,7,14,19,104,2,regular season
758,758,758,758,758,Philadelphia 76ers,Cleveland Cavaliers,L,12/09/2017,240,37,78,0.474,11,33,0.333,13,13,1.0,7,32,39,31,10,2,19,21,98,-7,regular season
759,759,759,759,759,Cleveland Cavaliers,Philadelphia 76ers,W,12/09/2017,240,36,75,0.48,14,29,0.483,19,25,0.76,6,27,33,26,12,2,17,16,105,7,regular season
760,760,760,760,760,Utah Jazz,Milwaukee Bucks,L,12/09/2017,240,33,76,0.434,8,23,0.348,26,37,0.703,9,26,35,20,7,3,16,23,100,-17,regular season
